"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6181","Login with username in uppercase","chromium","Sun Jul 20 04:19:29 GMT 2025","failed","Sun Jul 20 04:19:35 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1501","Login with username at min length","chromium","Sun Jul 20 04:19:12 GMT 2025","passed","Sun Jul 20 04:19:14 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1878","Login with invalid username having special characters","chromium","Sun Jul 20 04:18:40 GMT 2025","passed","Sun Jul 20 04:18:42 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","1456","Login with username in Chinese","chromium","Sun Jul 20 04:20:45 GMT 2025","passed","Sun Jul 20 04:20:47 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1839","Login with password having whitespace at the beginning","chromium","Sun Jul 20 04:19:07 GMT 2025","passed","Sun Jul 20 04:19:09 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1438","Login with username at max length","chromium","Sun Jul 20 04:19:09 GMT 2025","passed","Sun Jul 20 04:19:10 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1735","Login with valid password having special characters","chromium","Sun Jul 20 04:18:38 GMT 2025","passed","Sun Jul 20 04:18:40 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","6026","Login with password with first letter uppercase","chromium","Sun Jul 20 04:20:35 GMT 2025","failed","Sun Jul 20 04:20:41 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1647","Login with username having whitespace at the beginning","chromium","Sun Jul 20 04:19:03 GMT 2025","passed","Sun Jul 20 04:19:05 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1426","Login with an invalid username","chromium","Sun Jul 20 04:18:30 GMT 2025","passed","Sun Jul 20 04:18:31 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","1122","Login with empty username","chromium","Sun Jul 20 04:18:33 GMT 2025","passed","Sun Jul 20 04:18:34 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","1592","Login with password in Arabic","chromium","Sun Jul 20 04:20:50 GMT 2025","passed","Sun Jul 20 04:20:51 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","3532","Multiple failed login attempts","chromium","Sun Jul 20 04:23:01 GMT 2025","passed","Sun Jul 20 04:23:04 GMT 2025","Verify the user login with multiple attempts","e2e/login.e2e.spec.ts","",""
"","31844","Reset password with valid username","chromium","Sun Jul 20 04:22:03 GMT 2025","broken","Sun Jul 20 04:22:34 GMT 2025","Verify the password reset functionality","e2e/login.e2e.spec.ts","",""
"","9872","Employee exists","chromium","Sun Jul 20 04:23:10 GMT 2025","passed","Sun Jul 20 04:23:20 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1761","Login with password in Chinese","chromium","Sun Jul 20 04:20:47 GMT 2025","passed","Sun Jul 20 04:20:48 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","5996","Login with strong valid password","chromium","Sun Jul 20 04:22:50 GMT 2025","failed","Sun Jul 20 04:22:56 GMT 2025","Verify the password that meets all criteria perfectly","e2e/login.e2e.spec.ts","",""
"","10533","Employee does not exist","chromium","Sun Jul 20 04:23:28 GMT 2025","passed","Sun Jul 20 04:23:39 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1096","Login with empty password","chromium","Sun Jul 20 04:18:34 GMT 2025","passed","Sun Jul 20 04:18:35 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","1713","Login with password having XSS attack","chromium","Sun Jul 20 04:20:56 GMT 2025","passed","Sun Jul 20 04:20:58 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","1477","Login with username having SQL injection","chromium","Sun Jul 20 04:20:51 GMT 2025","passed","Sun Jul 20 04:20:53 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","1716","Login with an invalid password","chromium","Sun Jul 20 04:18:31 GMT 2025","passed","Sun Jul 20 04:18:33 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","1529","Login with password in lowercase","chromium","Sun Jul 20 04:20:44 GMT 2025","passed","Sun Jul 20 04:20:45 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1754","Login with password having emojis","chromium","Sun Jul 20 04:22:59 GMT 2025","passed","Sun Jul 20 04:23:01 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","1696","Login with password having SQL injection","chromium","Sun Jul 20 04:20:53 GMT 2025","passed","Sun Jul 20 04:20:55 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","1763","Login with password at min length","chromium","Sun Jul 20 04:19:14 GMT 2025","passed","Sun Jul 20 04:19:15 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","6178","Login with username in lowercase","chromium","Sun Jul 20 04:20:13 GMT 2025","failed","Sun Jul 20 04:20:19 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1609","Login with username with first letter uppercase","chromium","Sun Jul 20 04:19:36 GMT 2025","passed","Sun Jul 20 04:19:38 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1806","Login with password at max length","chromium","Sun Jul 20 04:19:10 GMT 2025","passed","Sun Jul 20 04:19:12 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1262","Login with username having XSS attack","chromium","Sun Jul 20 04:20:55 GMT 2025","passed","Sun Jul 20 04:20:56 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","1705","Login with valid username having special characters","chromium","Sun Jul 20 04:18:37 GMT 2025","passed","Sun Jul 20 04:18:38 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","6258","Login with username having whitespace at the end","chromium","Sun Jul 20 04:18:56 GMT 2025","failed","Sun Jul 20 04:19:03 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
