"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2291","Login with username having SQL injection","chromium","Sat Jul 19 07:11:42 GMT 2025","passed","Sat Jul 19 07:11:44 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","1894","Login with empty username","chromium","Sat Jul 19 07:08:59 GMT 2025","passed","Sat Jul 19 07:09:01 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","11486","Employee exists","chromium","Sat Jul 19 07:14:11 GMT 2025","passed","Sat Jul 19 07:14:23 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","11946","Employee does not exist","chromium","Sat Jul 19 07:14:32 GMT 2025","passed","Sat Jul 19 07:14:44 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","2477","Login with password having whitespace at the end","chromium","Sat Jul 19 07:09:37 GMT 2025","passed","Sat Jul 19 07:09:40 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","2241","Login with username in Chinese","chromium","Sat Jul 19 07:11:32 GMT 2025","passed","Sat Jul 19 07:11:34 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","2301","Login with username with first letter uppercase","chromium","Sat Jul 19 07:10:14 GMT 2025","passed","Sat Jul 19 07:10:17 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2435","Login with password at min length","chromium","Sat Jul 19 07:09:49 GMT 2025","passed","Sat Jul 19 07:09:52 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","6791","Login with username in lowercase","chromium","Sat Jul 19 07:10:54 GMT 2025","failed","Sat Jul 19 07:11:01 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2544","Login with password in Chinese","chromium","Sat Jul 19 07:11:34 GMT 2025","passed","Sat Jul 19 07:11:37 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","2389","Login with username having emojis","chromium","Sat Jul 19 07:13:53 GMT 2025","passed","Sat Jul 19 07:13:56 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","2504","Login with password having XSS attack","chromium","Sat Jul 19 07:11:49 GMT 2025","passed","Sat Jul 19 07:11:51 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","6622","Login with strong valid password","chromium","Sat Jul 19 07:13:46 GMT 2025","failed","Sat Jul 19 07:13:52 GMT 2025","Verify the password that meets all criteria perfectly","e2e/login.e2e.spec.ts","",""
"","3107","Login with username having whitespace at the beginning","chromium","Sat Jul 19 07:09:34 GMT 2025","passed","Sat Jul 19 07:09:37 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","2733","Login with password in uppercase","chromium","Sat Jul 19 07:11:02 GMT 2025","passed","Sat Jul 19 07:11:05 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2372","Login with invalid username having special characters","chromium","Sat Jul 19 07:09:09 GMT 2025","passed","Sat Jul 19 07:09:11 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","6738","Login with mixed case username","chromium","Sat Jul 19 07:10:32 GMT 2025","failed","Sat Jul 19 07:10:39 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
