"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2635","Cancel reset password","chromium","Sun Jul 20 04:36:33 GMT 2025","passed","Sun Jul 20 04:36:35 GMT 2025","Verify the password reset functionality","e2e/login.e2e.spec.ts","",""
"","2524","Login with username with first letter uppercase","chromium","Sun Jul 20 04:33:14 GMT 2025","passed","Sun Jul 20 04:33:17 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2512","Login with username having emojis","chromium","Sun Jul 20 04:36:58 GMT 2025","passed","Sun Jul 20 04:37:01 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","12303","Employee does not exist","chromium","Sun Jul 20 04:37:38 GMT 2025","passed","Sun Jul 20 04:37:50 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","2944","Login with password in Arabic","chromium","Sun Jul 20 04:34:41 GMT 2025","passed","Sun Jul 20 04:34:44 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","2410","Login with username having XSS attack","chromium","Sun Jul 20 04:34:50 GMT 2025","passed","Sun Jul 20 04:34:53 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","2481","Login with password in lowercase","chromium","Sun Jul 20 04:34:31 GMT 2025","passed","Sun Jul 20 04:34:34 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2195","Login with both username and password fields empty","chromium","Sun Jul 20 04:32:00 GMT 2025","passed","Sun Jul 20 04:32:02 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","2449","Login with username in Arabic","chromium","Sun Jul 20 04:34:39 GMT 2025","passed","Sun Jul 20 04:34:41 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","2696","Login with password in Chinese","chromium","Sun Jul 20 04:34:36 GMT 2025","passed","Sun Jul 20 04:34:39 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","2411","Login with valid password having special characters","chromium","Sun Jul 20 04:32:04 GMT 2025","passed","Sun Jul 20 04:32:07 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
