"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1802","Login with password in uppercase","chromium","Sun Jul 20 04:07:49 GMT 2025","passed","Sun Jul 20 04:07:51 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","6137","Login with mixed case username","chromium","Sun Jul 20 04:07:22 GMT 2025","failed","Sun Jul 20 04:07:28 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1401","Login with valid username having special characters","chromium","Sun Jul 20 04:06:07 GMT 2025","passed","Sun Jul 20 04:06:09 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","1756","Login with password at max length","chromium","Sun Jul 20 04:06:40 GMT 2025","passed","Sun Jul 20 04:06:42 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1811","Login with password having whitespace at the beginning","chromium","Sun Jul 20 04:06:37 GMT 2025","passed","Sun Jul 20 04:06:39 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1312","Login with username at min length","chromium","Sun Jul 20 04:06:42 GMT 2025","passed","Sun Jul 20 04:06:43 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1501","Login with username in Chinese","chromium","Sun Jul 20 04:08:15 GMT 2025","passed","Sun Jul 20 04:08:17 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1448","Login with username having SQL injection","chromium","Sun Jul 20 04:08:22 GMT 2025","passed","Sun Jul 20 04:08:23 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","6479","Add new employee in OrangeHRM","chromium","Sun Jul 20 04:10:36 GMT 2025","passed","Sun Jul 20 04:10:42 GMT 2025","Verify adding new employee","e2e/PIM/addEmployee.e2e.spec.ts","",""
"","6175","Login with username having whitespace at the end","chromium","Sun Jul 20 04:06:27 GMT 2025","failed","Sun Jul 20 04:06:33 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1924","Login with password having emojis","chromium","Sun Jul 20 04:10:30 GMT 2025","passed","Sun Jul 20 04:10:32 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","997","Login with empty password","chromium","Sun Jul 20 04:06:05 GMT 2025","passed","Sun Jul 20 04:06:06 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","1545","Login with password in lowercase","chromium","Sun Jul 20 04:08:14 GMT 2025","passed","Sun Jul 20 04:08:15 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1677","Login with password having whitespace at the end","chromium","Sun Jul 20 04:06:35 GMT 2025","passed","Sun Jul 20 04:06:37 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","31882","Reset password with valid username","chromium","Sun Jul 20 04:09:33 GMT 2025","broken","Sun Jul 20 04:10:05 GMT 2025","Verify the password reset functionality","e2e/login.e2e.spec.ts","",""
"","6197","Login with username in lowercase","chromium","Sun Jul 20 04:07:43 GMT 2025","failed","Sun Jul 20 04:07:49 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","6407","Login with strong valid password","chromium","Sun Jul 20 04:10:21 GMT 2025","failed","Sun Jul 20 04:10:27 GMT 2025","Verify the password that meets all criteria perfectly","e2e/login.e2e.spec.ts","",""
"","10678","Employee does not exist","chromium","Sun Jul 20 04:11:00 GMT 2025","passed","Sun Jul 20 04:11:11 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1577","Login with an invalid username","chromium","Sun Jul 20 04:06:01 GMT 2025","passed","Sun Jul 20 04:06:02 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","1457","Login with invalid username having special characters","chromium","Sun Jul 20 04:06:10 GMT 2025","passed","Sun Jul 20 04:06:12 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","1758","Login with password at min length","chromium","Sun Jul 20 04:06:43 GMT 2025","passed","Sun Jul 20 04:06:45 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","6192","Login with username in uppercase","chromium","Sun Jul 20 04:06:59 GMT 2025","failed","Sun Jul 20 04:07:05 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","10186","Employee exists","chromium","Sun Jul 20 04:10:42 GMT 2025","passed","Sun Jul 20 04:10:52 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1556","Login with username having whitespace at the beginning","chromium","Sun Jul 20 04:06:34 GMT 2025","passed","Sun Jul 20 04:06:35 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1749","Login with password having XSS attack","chromium","Sun Jul 20 04:08:26 GMT 2025","passed","Sun Jul 20 04:08:28 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","1467","Cancel reset password","chromium","Sun Jul 20 04:10:06 GMT 2025","passed","Sun Jul 20 04:10:07 GMT 2025","Verify the password reset functionality","e2e/login.e2e.spec.ts","",""
"","1557","Login with username having emojis","chromium","Sun Jul 20 04:10:28 GMT 2025","passed","Sun Jul 20 04:10:30 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","3745","Multiple failed login attempts","chromium","Sun Jul 20 04:10:32 GMT 2025","passed","Sun Jul 20 04:10:35 GMT 2025","Verify the user login with multiple attempts","e2e/login.e2e.spec.ts","",""
"","1759","Login with password in Arabic","chromium","Sun Jul 20 04:08:20 GMT 2025","passed","Sun Jul 20 04:08:22 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1406","Login with username in Arabic","chromium","Sun Jul 20 04:08:18 GMT 2025","passed","Sun Jul 20 04:08:20 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
