"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1676","Login with mixed case password","chromium","Sat Jul 19 04:54:27 GMT 2025","passed","Sat Jul 19 04:54:28 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1381","Login with username in Chinese","chromium","Sat Jul 19 04:54:30 GMT 2025","passed","Sat Jul 19 04:54:31 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1080","Login with both username and password fields empty","chromium","Sat Jul 19 04:52:23 GMT 2025","passed","Sat Jul 19 04:52:24 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","1079","Login with empty username","chromium","Sat Jul 19 04:52:21 GMT 2025","passed","Sat Jul 19 04:52:22 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","1711","Login with password in Arabic","chromium","Sat Jul 19 04:54:34 GMT 2025","passed","Sat Jul 19 04:54:36 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1410","Login with username having SQL injection","chromium","Sat Jul 19 04:54:36 GMT 2025","passed","Sat Jul 19 04:54:38 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","1638","Login with username having whitespace at the beginning","chromium","Sat Jul 19 04:52:49 GMT 2025","passed","Sat Jul 19 04:52:51 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1716","Login with password having whitespace at the end","chromium","Sat Jul 19 04:52:51 GMT 2025","passed","Sat Jul 19 04:52:53 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1543","Login with valid credentials successfully","chromium","Sat Jul 19 04:52:16 GMT 2025","passed","Sat Jul 19 04:52:17 GMT 2025","Verify the user can login with valid account","e2e/login.e2e.spec.ts","",""
"","1379","Login with username in Arabic","chromium","Sat Jul 19 04:54:33 GMT 2025","passed","Sat Jul 19 04:54:34 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1650","Login with password in uppercase","chromium","Sat Jul 19 04:54:05 GMT 2025","passed","Sat Jul 19 04:54:06 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1713","Login with password in Chinese","chromium","Sat Jul 19 04:54:31 GMT 2025","passed","Sat Jul 19 04:54:33 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1709","Login with an invalid password","chromium","Sat Jul 19 04:52:19 GMT 2025","passed","Sat Jul 19 04:52:21 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","1536","Login with username with first letter uppercase","chromium","Sat Jul 19 04:53:21 GMT 2025","passed","Sat Jul 19 04:53:23 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1693","Login with password having XSS attack","chromium","Sat Jul 19 04:54:41 GMT 2025","passed","Sat Jul 19 04:54:42 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","6175","Login with username in uppercase","chromium","Sat Jul 19 04:53:14 GMT 2025","failed","Sat Jul 19 04:53:21 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1713","Login with password having whitespace at the beginning","chromium","Sat Jul 19 04:52:53 GMT 2025","passed","Sat Jul 19 04:52:54 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1409","Login with an invalid username","chromium","Sat Jul 19 04:52:18 GMT 2025","passed","Sat Jul 19 04:52:19 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","1673","Login with password at max length","chromium","Sat Jul 19 04:52:56 GMT 2025","passed","Sat Jul 19 04:52:57 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1416","Login with invalid username having special characters","chromium","Sat Jul 19 04:52:27 GMT 2025","passed","Sat Jul 19 04:52:28 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
