"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1675","Login with password at min length","chromium","Sat Jul 19 19:54:36 GMT 2025","passed","Sat Jul 19 19:54:38 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1454","Login with password in lowercase","chromium","Sat Jul 19 19:56:06 GMT 2025","passed","Sat Jul 19 19:56:07 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1376","Login with invalid username having special characters","chromium","Sat Jul 19 19:54:05 GMT 2025","passed","Sat Jul 19 19:54:06 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","1517","Login with username with first letter uppercase","chromium","Sat Jul 19 19:54:59 GMT 2025","passed","Sat Jul 19 19:55:00 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1369","Login with username having SQL injection","chromium","Sat Jul 19 19:56:13 GMT 2025","passed","Sat Jul 19 19:56:15 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","1444","Login with username having emojis","chromium","Sat Jul 19 19:58:19 GMT 2025","passed","Sat Jul 19 19:58:20 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","1120","Login with both username and password fields empty","chromium","Sat Jul 19 19:54:01 GMT 2025","passed","Sat Jul 19 19:54:02 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","10330","Employee does not exist","chromium","Sat Jul 19 19:58:51 GMT 2025","passed","Sat Jul 19 19:59:02 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1664","Login with password having whitespace at the beginning","chromium","Sat Jul 19 19:54:30 GMT 2025","passed","Sat Jul 19 19:54:32 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","3816","Multiple failed login attempts","chromium","Sat Jul 19 19:58:22 GMT 2025","passed","Sat Jul 19 19:58:26 GMT 2025","Verify the user login with multiple attempts","e2e/login.e2e.spec.ts","",""
"","6132","Login with username in lowercase","chromium","Sat Jul 19 19:55:35 GMT 2025","failed","Sat Jul 19 19:55:41 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","6117","Login with mixed case username","chromium","Sat Jul 19 19:55:14 GMT 2025","failed","Sat Jul 19 19:55:20 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","5969","Login with password with first letter uppercase","chromium","Sat Jul 19 19:55:57 GMT 2025","failed","Sat Jul 19 19:56:03 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","31890","Reset password with valid username","chromium","Sat Jul 19 19:57:25 GMT 2025","broken","Sat Jul 19 19:57:57 GMT 2025","Verify the password reset functionality","e2e/login.e2e.spec.ts","",""
"","1659","Login with password having XSS attack","chromium","Sat Jul 19 19:56:18 GMT 2025","passed","Sat Jul 19 19:56:19 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","1679","Login with password in Arabic","chromium","Sat Jul 19 19:56:12 GMT 2025","passed","Sat Jul 19 19:56:13 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","6097","Add new employee in OrangeHRM","chromium","Sat Jul 19 19:58:26 GMT 2025","passed","Sat Jul 19 19:58:32 GMT 2025","Verify adding new employee","e2e/PIM/addEmployee.e2e.spec.ts","",""
"","1367","Login with valid password having special characters","chromium","Sat Jul 19 19:54:03 GMT 2025","passed","Sat Jul 19 19:54:05 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","10029","Employee exists","chromium","Sat Jul 19 19:58:32 GMT 2025","passed","Sat Jul 19 19:58:42 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1247","Login with valid username having special characters","chromium","Sat Jul 19 19:54:02 GMT 2025","passed","Sat Jul 19 19:54:03 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","1383","Login with username in Chinese","chromium","Sat Jul 19 19:56:07 GMT 2025","passed","Sat Jul 19 19:56:09 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1354","Login with username in Arabic","chromium","Sat Jul 19 19:56:10 GMT 2025","passed","Sat Jul 19 19:56:12 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","6122","Login with username in uppercase","chromium","Sat Jul 19 19:54:52 GMT 2025","failed","Sat Jul 19 19:54:58 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1657","Login with password in Chinese","chromium","Sat Jul 19 19:56:09 GMT 2025","passed","Sat Jul 19 19:56:10 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","1044","Login with empty username","chromium","Sat Jul 19 19:53:59 GMT 2025","passed","Sat Jul 19 19:54:00 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","5982","Login with strong valid password","chromium","Sat Jul 19 19:58:12 GMT 2025","failed","Sat Jul 19 19:58:18 GMT 2025","Verify the password that meets all criteria perfectly","e2e/login.e2e.spec.ts","",""
"","1407","Login with username having whitespace at the beginning","chromium","Sat Jul 19 19:54:27 GMT 2025","passed","Sat Jul 19 19:54:28 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1712","Login with password having emojis","chromium","Sat Jul 19 19:58:20 GMT 2025","passed","Sat Jul 19 19:58:22 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","1082","Login with empty password","chromium","Sat Jul 19 19:54:00 GMT 2025","passed","Sat Jul 19 19:54:01 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
