"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2413","Login with invalid username having special characters","chromium","Sat Jul 19 06:31:37 GMT 2025","passed","Sat Jul 19 06:31:39 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
"","2739","Login with password having whitespace at the beginning","chromium","Sat Jul 19 06:32:08 GMT 2025","passed","Sat Jul 19 06:32:11 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","2734","Login with password in Chinese","chromium","Sat Jul 19 06:34:06 GMT 2025","passed","Sat Jul 19 06:34:09 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","2064","Login with both username and password fields empty","chromium","Sat Jul 19 06:31:30 GMT 2025","passed","Sat Jul 19 06:31:32 GMT 2025","Verify the user leaves empty fields","e2e/login.e2e.spec.ts","",""
"","2494","Login with valid credentials successfully","chromium","Sat Jul 19 06:31:15 GMT 2025","passed","Sat Jul 19 06:31:17 GMT 2025","Verify the user can login with valid account","e2e/login.e2e.spec.ts","",""
"","2568","Login with password in lowercase","chromium","Sat Jul 19 06:34:01 GMT 2025","passed","Sat Jul 19 06:34:04 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2546","Login with username with first letter uppercase","chromium","Sat Jul 19 06:32:44 GMT 2025","passed","Sat Jul 19 06:32:47 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","7067","Login with strong valid password","chromium","Sat Jul 19 06:36:20 GMT 2025","failed","Sat Jul 19 06:36:27 GMT 2025","Verify the password that meets all criteria perfectly","e2e/login.e2e.spec.ts","",""
"","2492","Login with username having emojis","chromium","Sat Jul 19 06:36:28 GMT 2025","passed","Sat Jul 19 06:36:30 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","2612","Login with password in Arabic","chromium","Sat Jul 19 06:34:12 GMT 2025","passed","Sat Jul 19 06:34:14 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","7895","Add new employee in OrangeHRM","chromium","Sat Jul 19 06:36:38 GMT 2025","passed","Sat Jul 19 06:36:46 GMT 2025","Verify adding new employee","e2e/PIM/addEmployee.e2e.spec.ts","",""
"","2704","Login with password having emojis","chromium","Sat Jul 19 06:36:30 GMT 2025","passed","Sat Jul 19 06:36:33 GMT 2025","Verify the user login with emojis","e2e/login.e2e.spec.ts","",""
"","2389","Login with username in Chinese","chromium","Sat Jul 19 06:34:04 GMT 2025","passed","Sat Jul 19 06:34:06 GMT 2025","Verify the user login with multi-languages","e2e/login.e2e.spec.ts","",""
"","12171","Employee does not exist","chromium","Sat Jul 19 06:37:08 GMT 2025","passed","Sat Jul 19 06:37:20 GMT 2025","Verify search employee","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","2690","Login with password having XSS attack","chromium","Sat Jul 19 06:34:22 GMT 2025","passed","Sat Jul 19 06:34:24 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","2752","Login with password at max length","chromium","Sat Jul 19 06:32:13 GMT 2025","passed","Sat Jul 19 06:32:16 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","6808","Login with password with first letter uppercase","chromium","Sat Jul 19 06:33:51 GMT 2025","failed","Sat Jul 19 06:33:58 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","7039","Login with username in lowercase","chromium","Sat Jul 19 06:33:25 GMT 2025","failed","Sat Jul 19 06:33:32 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2810","Login with an invalid password","chromium","Sat Jul 19 06:31:23 GMT 2025","passed","Sat Jul 19 06:31:25 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","6923","Login with username in uppercase","chromium","Sat Jul 19 06:32:36 GMT 2025","failed","Sat Jul 19 06:32:43 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2706","Login with password in uppercase","chromium","Sat Jul 19 06:33:33 GMT 2025","passed","Sat Jul 19 06:33:36 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2380","Login with username having SQL injection","chromium","Sat Jul 19 06:34:14 GMT 2025","passed","Sat Jul 19 06:34:17 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","6935","Login with mixed case username","chromium","Sat Jul 19 06:33:02 GMT 2025","failed","Sat Jul 19 06:33:09 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","2702","Login with password having whitespace at the end","chromium","Sat Jul 19 06:32:05 GMT 2025","passed","Sat Jul 19 06:32:08 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","2473","Login with valid username having special characters","chromium","Sat Jul 19 06:31:32 GMT 2025","passed","Sat Jul 19 06:31:34 GMT 2025","Verify the user login with special characters","e2e/login.e2e.spec.ts","",""
